"Subject" "Activity" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.meanFreq.X" "fBodyAcc.meanFreq.Y" "fBodyAcc.meanFreq.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.meanFreq.X" "fBodyAccJerk.meanFreq.Y" "fBodyAccJerk.meanFreq.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyAccMag.mean" "fBodyAccMag.meanFreq" "fBodyAccMag.std" "fBodyBodyAccJerkMag.mean" "fBodyBodyAccJerkMag.meanFreq" "fBodyBodyAccJerkMag.std" "fBodyBodyGyroJerkMag.mean" "fBodyBodyGyroJerkMag.meanFreq" "fBodyBodyGyroJerkMag.std" "fBodyBodyGyroMag.mean" "fBodyBodyGyroMag.meanFreq" "fBodyBodyGyroMag.std" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.meanFreq.X" "fBodyGyro.meanFreq.Y" "fBodyGyro.meanFreq.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyAccMag.mean" "tBodyAccMag.std" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tGravityAccMag.mean" "tGravityAccMag.std"
"50" 9 "SITTING" -0.666298157921 -0.652105537338 -0.625258636216 -0.515420354664 -0.698499307418 -0.566213548104 -0.56328362872 -0.553219438852 -0.490875580536 -0.538934525028 -0.606365589636 -0.609712667502 -0.636046562436 -0.67328895052 -0.70235319088 -0.586615792858 -0.525691829828 -0.63632941942 -0.559892052078 -0.55718950992 -0.594878252622 -0.664716575504 -0.6220408832 -0.61790028654 -0.62992831858 -0.48453772496 -0.59273794406 -0.586110034902 -0.600410001178 -0.62373821634 -0.7171302595 -0.6357085533926 -0.593153426 -0.540136013828 -0.66446408278 -0.587918855092 -0.637947008272 -0.56685978556 -0.602263259338 -0.635168738626 -0.534016493436 -0.712043307838 -0.63868671728 -0.6108838949 -0.532401422808 -0.619545491352 -0.64325585968 -0.631449962232 -0.607159123984 -0.636062113742 -0.499800978348 -0.634615947556 -0.57200458454 -0.5257666459958 -0.722693664754 -0.64471156062 -0.4983308266 -0.62942362268 -0.48885636464 -0.63039553298 -0.5822844591092 -0.62393186662 -0.641592442014 -0.67409613714 -0.656486483546 -0.55641272232 -0.62119528346 -0.661671736506 -0.632966697196 -0.69412003423 -0.5745531883286 -0.647481292674 -0.722640851678 -0.61415754792 -0.632406125182 -0.675255907646 -0.62885009756 -0.61022143296 -0.56389611012
"51" 9 "STANDING" -0.633753546022222 -0.664520179644444 -0.616581051622222 -0.669528817362222 -0.666739583511111 -0.601628871933333 -0.662250001355556 -0.6443689986 -0.633921310866667 -0.581919804844444 -0.664956377466667 -0.600660688733333 -0.615973637697778 -0.596856453044444 -0.615071676224444 -0.589193742666667 -0.573201933422222 -0.514417675111111 -0.616281798704444 -0.540274679742 -0.526673505822222 -0.598471406304444 -0.586946143077778 -0.61691971934 -0.6204627896 -0.553329731251111 -0.666573654306667 -0.531072257475556 -0.67038922774 -0.577115586177778 -0.603178684566667 -0.580678548533333 -0.582649128533333 -0.582070633248889 -0.648932224644444 -0.658310127533333 -0.659094039376 -0.634334101555556 -0.720107765644444 -0.57981909902 -0.538536651718222 -0.654653925293333 -0.580316719146 -0.576005333793333 -0.572116445688889 -0.636061801617778 -0.642201543928889 -0.659229176291111 -0.646683520311111 -0.615830799511111 -0.618260163933333 -0.64071514398 -0.632993627462222 -0.640169323111111 -0.635946424373333 -0.618559049537778 -0.587980050266667 -0.561067173977778 -0.57176000706 -0.583117357066667 -0.573260868975556 -0.570897416988889 -0.598656248511111 -0.612012963795556 -0.643169562266667 -0.652758953355556 -0.674503801822222 -0.608190146133333 -0.612647260488889 -0.535355886637778 -0.606852352066667 -0.646655796911111 -0.576744542508889 -0.647336118757778 -0.646844612468889 -0.629658808887333 -0.618367532006667 -0.663893322155556 -0.675308843115111
"52" 9 "WALKING" -0.21776483525 -0.297748571384615 -0.239845820653846 -0.233012640669231 -0.279707833313462 -0.28825276805 -0.236102924146154 -0.248289703843269 -0.254006429732692 -0.225337538961538 -0.225567292440385 -0.285722913865385 -0.288518148826923 -0.204846239261538 -0.166785342878654 -0.276533234030769 -0.212746295668462 -0.244606394113462 -0.227839601634615 -0.248166332521154 -0.206081278228462 -0.309471347847692 -0.288062416769231 -0.232211446950769 -0.232498384959615 -0.284484446809038 -0.258142146065385 -0.237586660170308 -0.222767657792308 -0.246936850248077 -0.227388617790385 -0.261852545871731 -0.290368529326923 -0.269392433275 -0.267071032367308 -0.237440378826923 -0.290364094226923 -0.289880181617308 -0.318652720688077 -0.344604975455769 -0.334910468634615 -0.308103323205769 -0.202868642576923 -0.203409539530769 -0.227603298690385 -0.301969865390385 -0.258618079942308 -0.238415908480769 -0.266282545845115 -0.266558558311538 -0.236651744930769 -0.292389663076923 -0.287625036567308 -0.244480167817308 -0.273410378961538 -0.209917456719231 -0.243793522917308 -0.264002546261538 -0.1747988646575 -0.161866298467308 -0.198368413301923 -0.2112505774 -0.278699389557692 -0.232022401903846 -0.253825293884615 -0.204736281573077 -0.222254655613462 -0.253718287192308 -0.236498158630769 -0.295587793648077 -0.258553097640385 -0.203029976807692 -0.224089595519981 -0.271993210313462 -0.321938661115385 -0.288619231290385 -0.278038995125 -0.259146016115385 -0.266735391461538
"53" 9 "WALKING_DOWNSTAIRS" -0.167873137190476 -0.132782186588095 -0.177254346997619 -0.235044655619048 -0.186119761571429 -0.0689914498357143 -0.215145696761905 -0.115821105580952 -0.175488560692857 -0.073026788727619 -0.129396420261905 -0.104535141321429 -0.200502876735714 -0.122911484430952 -0.12688177397619 -0.163536109483333 -0.173722416961905 -0.184620522647619 -0.102656027330952 -0.14110354954381 -0.053232614 -0.13254295550619 -0.199151036134048 -0.20683625852619 -0.131728396214286 -0.192934915095238 -0.170385452871429 -0.155573680628571 -0.139284800171429 -0.234382279404762 -0.180918968421429 -0.161765218380952 -0.191520403190476 -0.165346782561905 -0.199559932642857 -0.0982723759761905 -0.175422462080952 -0.194473855853571 -0.181381799871429 -0.162759433714286 -0.114659706004762 -0.242733202166905 -0.107038340142857 -0.130651494976833 -0.191062520992857 -0.191612410988095 -0.16067891262381 -0.202809163264286 -0.111489623028571 -0.127404825584286 -0.170959518261905 -0.166364805766667 -0.178424104166667 -0.21271370797619 -0.245152321071429 -0.1044292805 -0.109587815457143 -0.122529319347619 -0.172408982119048 -0.155227014261905 -0.147690071730952 -0.20707302752381 -0.11961575767619 -0.148250269859524 -0.162343007166667 -0.148309776596667 -0.116411425 -0.107657310102381 -0.154878178797619 -0.179492176414048 -0.0876636006380952 -0.15262138947381 -0.147921989971429 -0.148526677785714 -0.114756328845238 -0.115948219215714 -0.151866924852381 -0.187227826357143 -0.222570852554762
"54" 9 "WALKING_UPSTAIRS" -0.348919335761224 -0.317161816196959 -0.325702211273469 -0.366236043346939 -0.342102815614286 -0.364759436189796 -0.301478188814286 -0.310448178673469 -0.320657198910204 -0.355874535032653 -0.324852970244898 -0.272048975488367 -0.314931119646939 -0.298765945061225 -0.326313544020408 -0.32547378077551 -0.334093248408163 -0.355137862236735 -0.397211756061224 -0.399093471326531 -0.381267478285714 -0.38920386722449 -0.345804561673469 -0.346867558431429 -0.346462008816327 -0.361450928346939 -0.362993487230612 -0.403763282619388 -0.397757430053061 -0.39328933577551 -0.275746568857143 -0.324185486632653 -0.246554699920408 -0.364625172591837 -0.329587183128571 -0.340607256897959 -0.319785424918367 -0.31091671917551 -0.334253407204082 -0.372026833714286 -0.370778648163265 -0.390919967591837 -0.400669328387755 -0.375221918177551 -0.391483346202041 -0.270141640081633 -0.332829664387755 -0.362535381612245 -0.347152988942857 -0.325118470265306 -0.358911352632653 -0.356175702265306 -0.416020676320408 -0.324982339330204 -0.298111924191837 -0.356250564959184 -0.354458671985714 -0.331641441497755 -0.36095661072449 -0.308783850938776 -0.331518239872245 -0.321661454114286 -0.323227030836735 -0.329079997326531 -0.313235172859184 -0.288342212061225 -0.302658798787755 -0.339645388238775 -0.312847126902041 -0.348042146122449 -0.329041569408163 -0.369112383614286 -0.324222605885714 -0.327965312677551 -0.291762173959184 -0.267811817142857 -0.300130084857143 -0.383075147304082 -0.382828582795918
"55" 10 "LAYING" -0.598402581375862 -0.641025846251724 -0.540838604653448 -0.554060974860345 -0.540370826955172 -0.542104988512069 -0.576878759941379 -0.493660949362069 -0.563791254443103 -0.507144881522414 -0.586410858044828 -0.533464383310345 -0.513688468655172 -0.68111433562069 -0.584808567758621 -0.542455200982759 -0.611210107867241 -0.603908165034483 -0.610301445141379 -0.515260887681897 -0.480894352622414 -0.545310728448276 -0.662870566644828 -0.511717822713793 -0.571800788132759 -0.625070743475862 -0.660899198896552 -0.558153384355172 -0.546639100206897 -0.520447686528793 -0.639789914551724 -0.651951708656897 -0.606504462287931 -0.5580447018 -0.618840275305172 -0.628499243670345 -0.645376759056379 -0.633647105793103 -0.575439444086207 -0.521419483068966 -0.499851949482759 -0.591094465434483 -0.712249981639655 -0.706495192513793 -0.652438535494828 -0.677507718093103 -0.584523176544828 -0.648847742758621 -0.692326975037931 -0.551030504763793 -0.547718627218965 -0.705738667067241 -0.708005273722414 -0.679106162255172 -0.628892967510345 -0.576879550965517 -0.596988835246552 -0.590092671913793 -0.611197138298276 -0.608265199689655 -0.590983654658621 -0.586686858465517 -0.624672121217241 -0.603835140965517 -0.676266857405172 -0.660556286862759 -0.662213219672414 -0.664613720889655 -0.564929374063793 -0.692213424017241 -0.683764792903448 -0.649723145172414 -0.60984792142931 -0.564769235115517 -0.71608397505 -0.658809915781034 -0.657046901965 -0.629634119415517 -0.619152408433448
"56" 10 "SITTING" -0.606133620333333 -0.549334772851852 -0.533979320485741 -0.564746125240741 -0.566217692238889 -0.542329927007407 -0.514841418479815 -0.549011458640741 -0.606242711296296 -0.646230938698148 -0.720612559722222 -0.682715730924074 -0.613585946311111 -0.598780733766667 -0.546665617943704 -0.717077770722222 -0.711774067796296 -0.649466170187037 -0.675982620974074 -0.72276386657037 -0.705757639203704 -0.628266964944444 -0.628884538825926 -0.623054524862963 -0.702979194038889 -0.710961259844444 -0.685325564748148 -0.641443939407407 -0.651843479074074 -0.726572680777778 -0.487085431259259 -0.496660120659259 -0.417337209814815 -0.563650491214815 -0.63769131762625 -0.630460083301852 -0.44442273452037 -0.580761603259259 -0.573267480314815 -0.691830912090741 -0.653036565303704 -0.63482292432963 -0.612288614512963 -0.619644285892593 -0.664897341202778 -0.511814022314815 -0.466015725759259 -0.422983549759259 -0.554517702314815 -0.582212586083333 -0.649784889462963 -0.589575844759259 -0.605558216666667 -0.430128948796296 -0.480141321611111 -0.730946849444444 -0.770188239092593 -0.680305471325926 -0.748530109078889 -0.683065677340741 -0.714706864663519 -0.648265916948148 -0.520506835237037 -0.474742059090741 -0.529103400533333 -0.542482665746296 -0.482155865157407 -0.490156271148148 -0.492753092175926 -0.518409110685185 -0.484809531388889 -0.578203647318518 -0.594816623603519 -0.561252947272222 -0.592486693067222 -0.544008188088889 -0.594129523581482 -0.492369179590741 -0.600617891048148
"57" 10 "STANDING" -0.511958194613636 -0.510359257113636 -0.565737960259091 -0.544339805454545 -0.525909855945455 -0.533598657911364 -0.484449083318182 -0.490733804934091 -0.519003762272727 -0.601676210052273 -0.626677728545455 -0.626306628613636 -0.773847584545455 -0.685935961090909 -0.599458862697727 -0.634728831970455 -0.648509651790909 -0.721999324590909 -0.526906676190909 -0.596638692568182 -0.551509417772727 -0.654406795477273 -0.636486004651364 -0.745682553 -0.612076269909091 -0.579074786975 -0.608700632495682 -0.631329395431818 -0.584357451865909 -0.628740461922727 -0.558145590386364 -0.550636327525 -0.594983974102273 -0.428506973022727 -0.457424783681818 -0.518377966090909 -0.51872061915 -0.519026448136364 -0.447198183625 -0.548055467509091 -0.662802148477273 -0.614289925704545 -0.614054135986364 -0.690476844609091 -0.677699435981818 -0.577088805636364 -0.563250138395455 -0.541807216431818 -0.537055383590909 -0.554100636068182 -0.614287211111364 -0.526548734845455 -0.533366917590909 -0.622097730045455 -0.573088768011364 -0.598455078545455 -0.610547472545454 -0.653242428322727 -0.754321700568182 -0.732937941136364 -0.715555703522727 -0.686356880065909 -0.727808052586364 -0.758285935686364 -0.689633060340909 -0.638014552870454 -0.598077044143182 -0.616986960918182 -0.640819173045455 -0.6266927119375 -0.664885163711364 -0.713768834913636 -0.7014148155 -0.655071086340909 -0.594037972909091 -0.621463407431818 -0.613689011904546 -0.578833565456136 -0.601040906772727
"58" 10 "WALKING" -0.160856471056604 -0.170887403798113 -0.207933675835849 -0.11456983690566 -0.192522206549057 -0.107603933683019 -0.255914804296226 -0.191855067683019 -0.147129862377359 -0.169639440675472 -0.140897821150943 -0.148822564715094 -0.189672487169811 -0.139177140603774 -0.183664321383208 -0.123334288622642 -0.172336302556604 -0.146747284792453 -0.21353988735283 -0.201351877173585 -0.210890655396226 -0.195617475633962 -0.168872545943396 -0.179489280211321 -0.181526327601321 -0.232384139996226 -0.233784733060377 -0.169795344888679 -0.203591269222642 -0.21403201809434 -0.173864291256604 -0.242338850396226 -0.154611583716981 -0.118745061358491 -0.216699786679245 -0.159588131111321 -0.226444201716981 -0.16877515290566 -0.139322143811321 -0.194186427716981 -0.156339319339623 -0.146371199924528 -0.138775954083019 -0.137442732113208 -0.176026606185849 -0.125081306962264 -0.128690360492453 -0.197699439843396 -0.253053704603774 -0.174207301220189 -0.208078460520755 -0.0890025076528302 -0.184898856466038 -0.213684100150943 -0.249423227679245 -0.144506232113208 -0.082271238070434 -0.110976290518868 -0.18418407659434 -0.139889389596226 -0.141698975392623 -0.16034995494717 -0.213023988645283 -0.206445897279245 -0.200490475735849 -0.206063493575472 -0.19164943490566 -0.130601046566038 -0.158383729679245 -0.161865292535849 -0.187390367226415 -0.198224188915094 -0.1784178253 -0.19534819889434 -0.221497432245283 -0.188581762354717 -0.186708811924528 -0.174467629586226 -0.199471534312453
"59" 10 "WALKING_DOWNSTAIRS" -0.0716593511263158 -0.108052697247368 -0.0742902487368421 0.0357945062131579 -0.108881397 -0.131349262868421 -0.105307903868421 0.0116736790157895 -0.00447013823421053 -0.0630456984473684 -0.171227804131579 -0.212057951023684 -0.131753067471053 -0.0785786458263158 -0.130717445257895 -0.212349882026316 -0.176860550526316 -0.168558934421053 -0.068337863288421 -0.0677598558263158 -0.0215451228973684 -0.0324237513736842 -0.0102726146631579 -0.110503854842105 -0.0837834911026316 -0.01413914045 -0.0728145930789474 -0.0277246385078947 -0.069925223298421 -0.0242806426052632 -0.0949461436447368 -0.197157795326316 -0.0754449458078947 -0.0986808253315789 -0.0985893269581579 -0.179761086084211 -0.065913269311579 -0.0988948420868421 -0.0934203496078947 -0.0729022349605263 -0.0923426880210526 -0.178312010855263 -0.113723064315789 -0.0937300181578947 -0.0828281261381579 -0.118037182410526 -0.0815906606631579 -0.141374666105263 -0.160339670105263 -0.202392157421053 -0.0400804699236842 -0.0863896625924474 -0.0709203296205263 -0.0280019109894737 -0.184088814131579 -0.0715043722736842 -0.205236471118421 -0.155325194526316 -0.201720218 -0.103963601662368 -0.133225111810526 -0.0645455032789474 -0.125463770926316 -0.167797248276316 -0.10875566615 0.0122371760526316 -0.00636337658421053 -0.0173797246342105 0.0147450749236842 -0.0682759955789474 -0.0855628698078947 0.0102813491552632 -0.0848263371026316 -0.0981852756342105 -0.127707895421053 -0.0325263628552632 -0.0571852452052632 -0.120535494723684 -0.117722410284211
"60" 10 "WALKING_UPSTAIRS" -0.204363986191489 -0.139656191510638 -0.179325272125532 -0.157367094765957 -0.242061327193617 -0.198102363404255 -0.152570450639362 -0.120011041322979 -0.189254048893617 -0.137973547189362 -0.218628331702128 -0.207073768762979 -0.254665280723404 -0.204089170765957 -0.246843911602128 -0.218730792529787 -0.241878996659574 -0.274496064048936 -0.235311296553191 -0.237458983928936 -0.265083348304255 -0.23645778826383 -0.250542197659574 -0.272317066638298 -0.234232606765957 -0.145702960048936 -0.199409916210638 -0.233253099997021 -0.217970400100489 -0.224212944180851 -0.265855821234043 -0.21179060226383 -0.221872259805106 -0.246628204042553 -0.279672278057447 -0.264940182531915 -0.203316908168085 -0.20598796746383 -0.24189286063617 -0.208154712617021 -0.249800867702128 -0.193290651417021 -0.206145752071064 -0.198070859521277 -0.202041391723404 -0.133634340557447 -0.192813631744681 -0.152165416397872 -0.171277404276596 -0.165633295468085 -0.207943494391489 -0.181810324074468 -0.191405254317021 -0.170914298585106 -0.158950286376596 -0.195674057778723 -0.206053551039362 -0.164115703312766 -0.211596207285106 -0.203098729725532 -0.226323281574468 -0.229794347224681 -0.198366234078723 -0.212075563085106 -0.194482095729277 -0.182566486404255 -0.22197862262766 -0.193373700651064 -0.211940604719149 -0.235039596259574 -0.170122362189362 -0.228588919746298 -0.24847763677234 -0.212498369865957 -0.161026589021277 -0.143986869468085 -0.168824114873617 -0.157492685295745 -0.210413709553191
"61" 11 "LAYING" -0.554931931992982 -0.673819007521053 -0.667159442273684 -0.559710404857895 -0.626124752922807 -0.651744539508772 -0.636142494808772 -0.540402384385965 -0.600279883596491 -0.546433563017544 -0.602429921892983 -0.555232785521053 -0.457552334333333 -0.424556453901754 -0.51044249775614 -0.591266846715614 -0.491686855419298 -0.525101931105263 -0.632307460436842 -0.624899858596491 -0.68046373077193 -0.682000725649123 -0.622200587315789 -0.654415098 -0.664120175766667 -0.5549113454 -0.631213188880702 -0.62863112211579 -0.623409028842105 -0.594164787463509 -0.520275446361404 -0.506074791280702 -0.501670673578947 -0.63603189955614 -0.655381041315789 -0.652541879392982 -0.565782907 -0.512610965342105 -0.535520546596491 -0.562538037089649 -0.528563957491228 -0.642659012508772 -0.587451351350877 -0.589901319649123 -0.563874902354386 -0.588802862204912 -0.680707989824561 -0.674797489875439 -0.605065509052632 -0.705279413859649 -0.630601378689649 -0.58917148756807 -0.558030418236316 -0.493708281631579 -0.607551564578947 -0.659479302078947 -0.658972113305263 -0.665141005917544 -0.636603281854737 -0.616794772145614 -0.704526644178947 -0.539621882082456 -0.571567596659649 -0.624146073424561 -0.642980794026316 -0.489940738038597 -0.533845001214035 -0.587209572852632 -0.574788475435088 -0.610959555245614 -0.576208403880702 -0.533248371550877 -0.677785761175439 -0.620183839018597 -0.606450206198246 -0.656822387554386 -0.611597942473684 -0.577356989205263 -0.550367449980702
"62" 11 "SITTING" -0.676586708886792 -0.575809081207547 -0.614911854518868 -0.58971576465283 -0.541131845132075 -0.584426965207547 -0.616434993720755 -0.67620928232 -0.602420297615094 -0.649817555022641 -0.671281205686793 -0.673026896411321 -0.617704093396226 -0.521501840350943 -0.539108875696226 -0.561565824303774 -0.591974062501887 -0.615806815615094 -0.540161743858491 -0.723454686003774 -0.649842903398113 -0.649763868016981 -0.589420587660377 -0.628216532977358 -0.505883226979245 -0.682514853415094 -0.490375055641509 -0.520930387320755 -0.523579324049057 -0.587466255579245 -0.539082467303208 -0.557247671243396 -0.647720547113208 -0.685864558226415 -0.686570708183019 -0.628714244735849 -0.461041529484906 -0.545155370584906 -0.572383601264151 -0.595907144960377 -0.623615730526415 -0.652928173143396 -0.592537294339623 -0.650061952858491 -0.688027454735849 -0.36325135034717 -0.462022958820755 -0.610882999001887 -0.714337144188679 -0.650383326359245 -0.547727931188679 -0.608789061683019 -0.672156258937736 -0.58543790895283 -0.594889016716981 -0.605642258471698 -0.696518430913208 -0.713437395320755 -0.650766916622642 -0.722584131196226 -0.560582422615094 -0.592688809092453 -0.583936558823774 -0.624855357137736 -0.548120383258491 -0.530257118101887 -0.460166420279245 -0.642046210490566 -0.620089952132076 -0.627456809986792 -0.607962740037736 -0.629324269075472 -0.574688085143396 -0.571979239749057 -0.558687563262264 -0.611315818207547 -0.53964717284717 -0.500062354226415 -0.55756843296566
"63" 11 "STANDING" -0.48755881993617 -0.547496458302128 -0.639248132893617 -0.599832233553191 -0.70614326906383 -0.737462166893617 -0.561144902191489 -0.553930640957447 -0.58729741312766 -0.701651065042553 -0.620187308023404 -0.669087014510638 -0.480602930557447 -0.487555609661702 -0.419988828697872 -0.745844861119362 -0.645542687057447 -0.54388092887234 -0.803062121212766 -0.633366837768085 -0.713990638219149 -0.621537984959574 -0.621918086638298 -0.596095293257447 -0.661466997170213 -0.638964201174468 -0.652927786489362 -0.592389841453192 -0.566018029374468 -0.57654141646383 -0.533138833148936 -0.39767869727234 -0.445061513412766 -0.755062424255319 -0.739167977148936 -0.73345309873617 -0.440814059510638 -0.52754539306383 -0.682888534510638 -0.622483833848936 -0.613245778382979 -0.733623273808511 -0.675955077106383 -0.649708956 -0.560963357787234 -0.541369779987234 -0.651841418108511 -0.654334599297872 -0.599133671191489 -0.595568447006383 -0.720550469723404 -0.616100735531915 -0.606172188319149 -0.513399567744681 -0.545551711595745 -0.811341842725532 -0.791699466702128 -0.742403941712766 -0.659539738721277 -0.709892989079149 -0.587339646025532 -0.596519544089362 -0.524272339365957 -0.516610305106383 -0.374312086892128 -0.434521399578723 -0.62455719512766 -0.532486361106383 -0.426178966638298 -0.608339026621277 -0.613839549744681 -0.572705354978723 -0.571309629310638 -0.648965780493617 -0.564458207302128 -0.559948347604255 -0.546538126420426 -0.590828634287234 -0.609914836404255
"64" 11 "WALKING" -0.335726657288136 -0.297007730766102 -0.310804149733898 -0.299328442149153 -0.365340032661017 -0.366059161655932 -0.271519916754237 -0.270421135532203 -0.345848665762712 -0.415474286569492 -0.369893529205085 -0.405772155983051 -0.295267910731017 -0.293015390223729 -0.309432034252542 -0.294855375542373 -0.327767899869492 -0.24106309490339 -0.371842241752542 -0.387430944644068 -0.303245409862712 -0.353566351067797 -0.285629542066102 -0.314033874576271 -0.351978635283051 -0.306873784288136 -0.312005634305085 -0.315575405535593 -0.341998453254237 -0.322508492769492 -0.333831965491525 -0.339022223288136 -0.35149379340678 -0.387777285525424 -0.363500315942466 -0.356691008271186 -0.38866099279661 -0.350779547832203 -0.399895294749153 -0.335956638728814 -0.354976872237288 -0.378876268269492 -0.333660960854237 -0.288600688450847 -0.330590293594915 -0.381399829508475 -0.354355078440678 -0.384990605892542 -0.358700550694915 -0.355327094936271 -0.384473955286441 -0.312139119918644 -0.381151153845763 -0.377746279572881 -0.427105825628085 -0.311222773618644 -0.302160464235593 -0.237157898054237 -0.315651923315254 -0.276351665962712 -0.349289558535593 -0.293395967479661 -0.289688904847458 -0.39112174980678 -0.337391096827119 -0.403244169110169 -0.41608351359322 -0.297977927874576 -0.35379054429661 -0.301232064927119 -0.373302578225424 -0.354454972194915 -0.356136759271186 -0.292789722966102 -0.285269781946102 -0.358579755177966 -0.32540444760339 -0.350703861762712 -0.341329644438136
"65" 11 "WALKING_DOWNSTAIRS" -0.160915638119565 -0.193443512304348 -0.205204741615217 -0.273259397115217 -0.264721485608696 -0.298055300521739 -0.1210492065 -0.208944527282609 -0.20777690658913 -0.346205572978261 -0.307345708 -0.268326656767391 -0.178659217802174 -0.201145073021739 -0.179327630415217 -0.283804213826087 -0.231003412302174 -0.193865838371739 -0.211601575602174 -0.21295595376087 -0.197564537076087 -0.182971058984783 -0.176980772015217 -0.150719505982609 -0.191981808456522 -0.19984482238913 -0.262884972021739 -0.179214193145652 -0.202780959604348 -0.196302830463043 -0.165533095169565 -0.165841636021739 -0.125273349711087 -0.196255628391304 -0.194619840217391 -0.220195507565217 -0.108637952684783 -0.15480684918913 -0.201011760097826 -0.218685036239565 -0.229610137282609 -0.271031239115217 -0.234248657369565 -0.239603975782609 -0.276637439117391 -0.188671033956522 -0.194780443847826 -0.179026542445652 -0.221686233361304 -0.236602790398043 -0.314020547826087 -0.242472113976087 -0.171880737391304 -0.242695408776087 -0.229519424956522 -0.222405600593478 -0.213797436652174 -0.251398986469565 -0.228588861543478 -0.190283040717391 -0.190348393430435 -0.193156270413043 -0.211892242021739 -0.151473954682609 -0.269377649413043 -0.211918950871739 -0.224095198913043 -0.22060257648913 -0.201245010913043 -0.171368906697826 -0.256669805947826 -0.243538999695652 -0.180808267178261 -0.203777797673913 -0.237183297921739 -0.177323820678261 -0.228248929378261 -0.219719151695652 -0.22931807401087
"66" 11 "WALKING_UPSTAIRS" -0.336287034038889 -0.336883283148148 -0.439568873555556 -0.403182991474074 -0.387972079253704 -0.400595409296296 -0.386228947768519 -0.472248875277778 -0.416966052222222 -0.404094297907407 -0.407791277648148 -0.34812336537037 -0.326113564364815 -0.35301509312963 -0.308962331296296 -0.337272276272222 -0.394594361944444 -0.355654808366667 -0.336480720355556 -0.319082936405556 -0.264843055557407 -0.315257136442593 -0.295160576592593 -0.314098046790741 -0.386397810055556 -0.357887838594444 -0.357916680074074 -0.273504977005556 -0.355291582862963 -0.345890331266667 -0.37349087687037 -0.329943836240741 -0.420695136425926 -0.403928685816667 -0.399101734833333 -0.367350895503704 -0.384509056462963 -0.418388513355556 -0.420642530411111 -0.331871573451852 -0.377015535374074 -0.318090209803704 -0.324310418337037 -0.332236709216111 -0.322619755574074 -0.41331713337037 -0.421888494261111 -0.407231600212963 -0.416318578198148 -0.368761228090741 -0.407077420075926 -0.400997655259259 -0.377829220555556 -0.389158880981481 -0.411271421964815 -0.325520198962963 -0.361207521388889 -0.251248145687037 -0.249137130588889 -0.298791619166667 -0.337746908709259 -0.324304598312963 -0.305600069166667 -0.372437748578333 -0.35338484075463 -0.398741168611111 -0.409380426446296 -0.366046918007407 -0.349634206185185 -0.333800233814815 -0.362726627823704 -0.337757545101852 -0.352038634314815 -0.339516306335185 -0.36611887092037 -0.336531137555556 -0.355941558761111 -0.414968840994444 -0.445702346111111
